,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
21,20190623,동남권,강남구,11.0,6.0,0.039,0.009,0.3,0.004
22,20190623,동남권,서초구,9.0,9.0,0.048,0.009,0.2,0.004
23,20190623,동남권,송파구,16.0,9.0,0.043,0.013,0.3,0.002
24,20190623,동남권,강동구,11.0,8.0,0.037,0.009,0.3,0.003
0,20190624,도심권,중구,18.0,12.0,0.045,0.026,0.4,0.003
1,20190624,도심권,종로구,20.0,12.0,0.035,0.024,0.4,0.003
2,20190624,도심권,용산구,14.0,10.0,0.035,0.029,0.3,0.002
3,20190624,서북권,은평구,18.0,13.0,0.048,0.021,0.2,0.004
4,20190624,서북권,서대문구,19.0,11.0,0.044,0.016,0.5,0.003
5,20190624,서북권,마포구,27.0,18.0,0.045,0.017,0.3,0.004
6,20190624,동북권,광진구,20.0,16.0,0.031,0.021,0.5,0.003
7,20190624,동북권,성동구,23.0,13.0,0.043,0.028,0.3,0.003
8,20190624,동북권,중랑구,18.0,14.0,0.024,0.018,0.3,0.005
9,20190624,동북권,동대문구,19.0,12.0,0.045,0.021,0.3,0.004
10,20190624,동북권,성북구,15.0,8.0,0.036,0.026,0.6,0.003
11,20190624,동북권,도봉구,25.0,11.0,0.048,0.011,0.3,0.003
12,20190624,동북권,강북구,24.0,12.0,0.042,0.014,0.3,0.002
13,20190624,동북권,노원구,19.0,14.0,0.04,0.016,0.3,0.004
14,20190624,서남권,강서구,24.0,15.0,0.045,0.024,0.3,0.005
15,20190624,서남권,구로구,18.0,12.0,0.046,0.018,0.2,0.004
16,20190624,서남권,영등포구,28.0,15.0,0.036,0.031,0.3,0.003
17,20190624,서남권,동작구,24.0,14.0,0.037,0.021,0.3,0.003
18,20190624,서남권,관악구,23.0,12.0,0.046,0.023,0.2,0.004
19,20190624,서남권,금천구,19.0,13.0,0.036,0.022,0.3,0.003
20,20190624,서남권,양천구,26.0,13.0,0.037,0.025,0.4,0.005
21,20190624,동남권,강남구,19.0,11.0,0.034,0.02,0.3,0.004
22,20190624,동남권,서초구,19.0,14.0,0.039,0.027,0.3,0.004
23,20190624,동남권,송파구,23.0,10.0,0.038,0.028,0.3,0.003
24,20190624,동남권,강동구,22.0,13.0,0.035,0.022,0.3,0.003
0,20190625,도심권,중구,27.0,19.0,0.056,0.032,0.5,0.004
1,20190625,도심권,종로구,29.0,18.0,0.043,0.028,0.4,0.004
2,20190625,도심권,용산구,24.0,20.0,0.05,0.029,0.4,0.003
3,20190625,서북권,은평구,30.0,19.0,0.058,0.023,0.2,0.004
4,20190625,서북권,서대문구,30.0,20.0,0.053,0.021,0.6,0.003
5,20190625,서북권,마포구,43.0,30.0,0.057,0.019,0.3,0.004
6,20190625,동북권,광진구,31.0,24.0,0.04,0.023,0.6,0.003
7,20190625,동북권,성동구,40.0,24.0,0.057,0.032,0.4,0.003
8,20190625,동북권,중랑구,25.0,21.0,0.038,0.019,0.3,0.005
9,20190625,동북권,동대문구,26.0,20.0,0.056,0.024,0.4,0.004
10,20190625,동북권,성북구,31.0,16.0,0.042,0.029,0.6,0.003
11,20190625,동북권,도봉구,33.0,20.0,0.055,0.014,0.4,0.004
12,20190625,동북권,강북구,31.0,19.0,0.048,0.017,0.4,0.002
13,20190625,동북권,노원구,28.0,20.0,0.042,0.022,0.4,0.004
14,20190625,서남권,강서구,33.0,22.0,0.062,0.022,0.4,0.005
15,20190625,서남권,구로구,34.0,26.0,0.063,0.023,0.3,0.005
16,20190625,서남권,영등포구,47.0,34.0,0.05,0.033,0.3,0.004
17,20190625,서남권,동작구,36.0,23.0,0.048,0.027,0.4,0.004
18,20190625,서남권,관악구,34.0,22.0,0.065,0.027,0.2,0.005
19,20190625,서남권,금천구,30.0,20.0,0.051,0.028,0.4,0.004
20,20190625,서남권,양천구,35.0,22.0,0.049,0.023,0.4,0.006
21,20190625,동남권,강남구,28.0,18.0,0.046,0.023,0.4,0.005
22,20190625,동남권,서초구,31.0,25.0,0.054,0.028,0.3,0.004
23,20190625,동남권,송파구,32.0,18.0,0.048,0.034,0.4,0.003
24,20190625,동남권,강동구,31.0,20.0,0.044,0.027,0.4,0.003
0,20190626,도심권,중구,30.0,21.0,0.038,0.045,0.6,0.003
1,20190626,도심권,종로구,31.0,20.0,0.037,0.031,0.5,0.003
2,20190626,도심권,용산구,28.0,24.0,0.044,0.03,0.4,0.003
3,20190626,서북권,은평구,28.0,19.0,0.052,0.028,0.3,0.004
4,20190626,서북권,서대문구,27.0,19.0,0.052,0.021,0.6,0.003
5,20190626,서북권,마포구,40.0,27.0,0.045,0.024,0.4,0.004
6,20190626,동북권,광진구,31.0,26.0,0.033,0.024,0.6,0.003
7,20190626,동북권,성동구,38.0,24.0,0.05,0.03,0.4,0.004
8,20190626,동북권,중랑구,30.0,25.0,0.047,0.02,0.3,0.006
9,20190626,동북권,동대문구,29.0,21.0,0.045,0.028,0.4,0.004
10,20190626,동북권,성북구,26.0,17.0,0.038,0.031,0.6,0.003
11,20190626,동북권,도봉구,35.0,20.0,0.051,0.016,0.4,0.004
12,20190626,동북권,강북구,38.0,24.0,0.048,0.02,0.4,0.002
13,20190626,동북권,노원구,34.0,24.0,0.041,0.025,0.4,0.004
14,20190626,서남권,강서구,38.0,25.0,0.043,0.036,0.5,0.005
15,20190626,서남권,구로구,30.0,21.0,0.045,0.03,0.3,0.004
16,20190626,서남권,영등포구,37.0,27.0,0.038,0.042,0.4,0.003
17,20190626,서남권,동작구,39.0,27.0,0.034,0.034,0.4,0.003
18,20190626,서남권,관악구,36.0,22.0,0.043,0.037,0.3,0.004
19,20190626,서남권,금천구,32.0,23.0,0.031,0.035,0.5,0.004
20,20190626,서남권,양천구,38.0,25.0,0.037,0.035,0.4,0.005
21,20190626,동남권,강남구,31.0,22.0,0.034,0.026,0.4,0.005
22,20190626,동남권,서초구,35.0,24.0,0.038,0.034,0.4,0.004
23,20190626,동남권,송파구,34.0,19.0,0.037,0.039,0.4,0.003
24,20190626,동남권,강동구,35.0,25.0,0.038,0.025,0.4,0.003
